Category,Style,Name,Manufacturer,Cost,Hub_Diameter_in,Hub_Diameter_mm,Hub_Thickness_in,Hub_Thickness_mm,Shaft_Diameter_in,Shaft_Diameter_mm,Diameter_in,Diameter_mm,Pitch_in,Pitch_mm,Weight_lbm,Weight_g,Performance_File,Buy_link,CAD_File,Image_File,Product_Des,Num_Blades,RPM Min,RPM Max
Propeller,D,62x29_5_600_46_260,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,29,736.6,4.806081236,2180,62x29_5_600_46_260.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
Propeller,D,62x29_6_600_46_270,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,29,736.6,5.683521755,2578,62x29_6_600_46_270.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,62x32_2_600_51_240,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,32,812.8,2.167145805,983,62x32_2_600_51_240.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,300.0,900.0
Propeller,D,62x32_3_600_51_250,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,32,812.8,3.044586324,1381,62x32_3_600_51_250.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,62x32_4_600_51_260,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,32,812.8,3.919822219,1778,62x32_4_600_51_260.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,300.0,900.0
Propeller,D,62x32_5_600_51_270,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,32,812.8,4.795058114,2175,62x32_5_600_51_270.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
Propeller,D,62x32_6_600_51_270,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,32,812.8,5.652657013,2564,62x32_6_600_51_270.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,62x34_2_400_36_100,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,34,863.6,2.195805923,996,62x34_2_400_36_100.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,62x34_3_400_36_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,34,863.6,3.101906559,1407,62x34_3_400_36_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,62x34_4_400_36_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,34,863.6,3.952891585,1793,62x34_4_400_36_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,62x34_5_400_36_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,34,863.6,4.806081236,2180,62x34_5_400_36_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,62x34_6_400_36_120,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,34,863.6,5.712181873,2591,62x34_6_400_36_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,62x39_2_400_41_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,39,990.6,2.198010547,997,62x39_2_400_41_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,62x39_3_400_41_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,39,990.6,3.053404822,1385,62x39_3_400_41_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,62x39_4_400_41_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,39,990.6,3.908799097,1773,62x39_4_400_41_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,62x39_5_400_41_120,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,39,990.6,4.810490485,2182,62x39_5_400_41_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,62x39_6_400_41_120,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,39,990.6,5.66588476,2570,62x39_6_400_41_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,62x43_2_400_46_70,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,43,1092.2,2.105416321,955,62x43_2_400_46_70.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,62x43_3_400_46_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,43,1092.2,3.19229616,1448,62x43_3_400_46_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,62x43_4_400_46_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,43,1092.2,4.036667313,1831,62x43_4_400_46_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,62x43_5_400_46_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,43,1092.2,4.883243091,2215,62x43_5_400_46_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,62x43_6_400_46_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,43,1092.2,5.734228117,2601,62x43_6_400_46_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,62x48_2_400_51_80,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,48,1219.2,2.125257941,964,62x48_2_400_51_80.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,62x48_3_400_51_120,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,48,1219.2,3.201114658,1452,62x48_3_400_51_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,62x48_4_400_51_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,48,1219.2,3.992574825,1811,62x48_4_400_51_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,62x48_5_400_51_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,48,1219.2,4.841355227,2196,62x48_5_400_51_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,62x48_6_400_51_110,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,48,1219.2,5.692340253,2582,62x48_6_400_51_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,62x5_2_3200_46_1150,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,5,127,1.832042893,831,62x5_2_3200_46_1150.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1600.0,4800.0
Propeller,D,62x6_2_3200_51_1390,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,6,152.4,1.851884513,840,62x6_2_3200_51_1390.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1600.0,4800.0
Propeller,D,62x7_2_2800_51_1320,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,7,177.8,1.878340006,852,62x7_2_2800_51_1320.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1400.0,4200.0
Propeller,D,62x7_3_2600_51_1360,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,7,177.8,2.760189774,1252,62x7_3_2600_51_1360.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1300.0,3900.0
Propeller,D,62x8_2_2400_51_1220,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,8,203.2,1.913613997,868,62x8_2_2400_51_1220.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1200.0,3600.0
Propeller,D,62x8_3_2400_51_1300,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,8,203.2,2.777826769,1260,62x8_3_2400_51_1300.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1200.0,3600.0
Propeller,D,62x9_2_2200_51_1150,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,9,228.6,1.931250992,876,62x9_2_2200_51_1150.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1100.0,3300.0
Propeller,D,62x9_3_2200_51_1240,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,9,228.6,2.799873014,1270,62x9_3_2200_51_1240.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1100.0,3300.0
Propeller,D,62x9_4_2200_51_1290,SwRI,0,9.3,236.22,4.65,118.11,1.850393701,47,62,1574.8,9,228.6,3.666290411,1663,62x9_4_2200_51_1290.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,1100.0,3300.0
Propeller,D,69x10_2_2000_51_1450,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,10,254,2.535318083,1150,69x10_2_2000_51_1450.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1000.0,3000.0
Propeller,D,69x10_3_2000_51_1550,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,10,254,3.692745904,1675,69x10_3_2000_51_1550.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,1000.0,3000.0
Propeller,D,69x11_2_1800_51_1340,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,11,279.4,2.559568952,1161,69x11_2_1800_51_1340.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,900.0,2700.0
Propeller,D,69x11_3_1800_51_1440,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,11,279.4,3.721406021,1688,69x11_3_1800_51_1440.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,900.0,2700.0
Propeller,D,69x11_4_1800_51_1520,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,11,279.4,4.881038466,2214,69x11_4_1800_51_1520.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,900.0,2700.0
Propeller,D,69x11_5_1200_36_730,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,11,279.4,6.04508016,2742,69x11_5_1200_36_730.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,600.0,1800.0
Propeller,D,69x12_2_1600_51_1220,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,12,304.8,2.588229069,1174,69x12_2_1600_51_1220.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,800.0,2400.0
Propeller,D,69x12_3_1600_51_1320,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,12,304.8,3.752270763,1702,69x12_3_1600_51_1320.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,800.0,2400.0
Propeller,D,69x12_4_1600_51_1390,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,12,304.8,4.914107833,2229,69x12_4_1600_51_1390.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,800.0,2400.0
Propeller,D,69x12_5_1600_51_1440,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,12,304.8,6.071535653,2754,69x12_5_1600_51_1440.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,800.0,2400.0
Propeller,D,69x12_6_1400_46_1170,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,12,304.8,7.235577347,3282,69x12_6_1400_46_1170.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,700.0,2100.0
Propeller,D,69x13_2_1200_41_730,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,13,330.2,2.601456816,1180,69x13_2_1200_41_730.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,600.0,1800.0
Propeller,D,69x13_3_1200_41_790,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,13,330.2,3.76549851,1708,69x13_3_1200_41_790.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,600.0,1800.0
Propeller,D,69x13_4_1200_41_830,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,13,330.2,4.925130955,2234,69x13_4_1200_41_830.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,600.0,1800.0
Propeller,D,69x13_5_1200_41_870,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,13,330.2,6.089172649,2762,69x13_5_1200_41_870.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,600.0,1800.0
Propeller,D,69x13_6_1200_41_890,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,13,330.2,7.24219122,3285,69x13_6_1200_41_890.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,600.0,1800.0
Propeller,D,69x14_2_1400_51_1080,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,14,355.6,2.619093811,1188,69x14_2_1400_51_1080.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,700.0,2100.0
Propeller,D,69x14_3_1400_51_1170,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,14,355.6,3.785340129,1717,69x14_3_1400_51_1170.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,700.0,2100.0
Propeller,D,69x14_4_1400_51_1230,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,14,355.6,4.947177199,2244,69x14_4_1400_51_1230.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,700.0,2100.0
Propeller,D,69x14_5_1400_51_1290,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,14,355.6,6.111218893,2772,69x14_5_1400_51_1290.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,700.0,2100.0
Propeller,D,69x14_6_1400_51_1330,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,14,355.6,7.268646713,3297,69x14_6_1400_51_1330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,700.0,2100.0
Propeller,D,69x15_2_1000_41_620,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,15,381,2.645549304,1200,69x15_2_1000_41_620.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,69x15_3_1000_41_660,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,15,381,3.807386374,1727,69x15_3_1000_41_660.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,69x15_4_1000_41_700,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,15,381,4.973632692,2256,69x15_4_1000_41_700.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,69x15_5_1000_41_730,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,15,381,6.135469761,2783,69x15_5_1000_41_730.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,69x15_6_1000_41_750,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,15,381,7.292897582,3308,69x15_6_1000_41_750.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,69x16_2_1200_51_930,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,16,406.4,2.654367802,1204,69x16_2_1200_51_930.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,600.0,1800.0
Propeller,D,69x16_3_1200_51_990,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,16,406.4,3.816204871,1731,69x16_3_1200_51_990.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,600.0,1800.0
Propeller,D,69x16_4_1200_51_1050,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,16,406.4,4.98245119,2260,69x16_4_1200_51_1050.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,600.0,1800.0
Propeller,D,69x16_5_1200_51_1100,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,16,406.4,6.146492883,2788,69x16_5_1200_51_1100.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,600.0,1800.0
Propeller,D,69x16_6_1200_51_1140,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,16,406.4,7.308329953,3315,69x16_6_1200_51_1140.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,600.0,1800.0
Propeller,D,69x17_2_1000_46_690,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,17,431.8,2.667595548,1210,69x17_2_1000_46_690.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,69x17_3_1000_46_730,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,17,431.8,3.827227993,1736,69x17_3_1000_46_730.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,69x17_4_1000_46_780,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,17,431.8,4.997883561,2267,69x17_4_1000_46_780.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,69x17_5_1000_46_810,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,17,431.8,6.15972063,2794,69x17_5_1000_46_810.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,69x17_6_1000_46_840,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,17,431.8,7.321557699,3321,69x17_6_1000_46_840.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,69x19_2_1000_51_750,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,19,482.6,2.680823295,1216,69x19_2_1000_51_750.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,69x19_3_1000_51_800,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,19,482.6,3.847069613,1745,69x19_3_1000_51_800.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,69x19_4_1000_51_840,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,19,482.6,5.011111307,2273,69x19_4_1000_51_840.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,69x19_5_1000_51_880,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,19,482.6,6.177357625,2802,69x19_5_1000_51_880.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,69x19_6_1000_51_920,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,19,482.6,7.343603944,3331,69x19_6_1000_51_920.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,69x20_2_400_21_110,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,20,508,2.64334468,1199,69x20_2_400_21_110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,69x20_3_400_21_120,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,20,508,3.816204871,1731,69x20_3_400_21_120.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,69x20_4_400_21_130,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,20,508,4.993474312,2265,69x20_4_400_21_130.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,69x20_5_400_21_130,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,20,508,6.13987901,2785,69x20_5_400_21_130.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,69x20_6_400_21_140,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,20,508,7.317148451,3319,69x20_6_400_21_140.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,69x22_2_800_46_530,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,22,558.8,2.749166652,1247,69x22_2_800_46_530.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,400.0,1200.0
Propeller,D,69x22_3_800_46_550,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,22,558.8,3.906594473,1772,69x22_3_800_46_550.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,400.0,1200.0
Propeller,D,69x22_4_800_46_580,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,22,558.8,5.075045415,2302,69x22_4_800_46_580.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,400.0,1200.0
Propeller,D,69x22_5_800_46_610,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,22,558.8,6.245700982,2833,69x22_5_800_46_610.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,400.0,1200.0
Propeller,D,69x22_6_800_46_630,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,22,558.8,7.409742676,3361,69x22_6_800_46_630.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,400.0,1200.0
Propeller,D,69x23_2_600_36_300,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,23,584.2,2.740348154,1243,69x23_2_600_36_300.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,300.0,900.0
Propeller,D,69x23_3_600_36_310,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,23,584.2,3.897775975,1768,69x23_3_600_36_310.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,69x23_4_600_36_330,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,23,584.2,5.070636166,2300,69x23_4_600_36_330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,300.0,900.0
Propeller,D,69x23_5_600_36_340,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,23,584.2,6.232473236,2827,69x23_5_600_36_340.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
Propeller,D,69x23_6_600_36_360,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,23,584.2,7.409742676,3361,69x23_6_600_36_360.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,69x24_2_800_51_570,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,24,609.6,2.75798515,1251,69x24_2_800_51_570.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,400.0,1200.0
Propeller,D,69x24_3_800_51_590,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,24,609.6,3.91541297,1776,69x24_3_800_51_590.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,400.0,1200.0
Propeller,D,69x24_4_800_51_620,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,24,609.6,5.083863913,2306,69x24_4_800_51_620.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,400.0,1200.0
Propeller,D,69x24_5_800_51_650,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,24,609.6,6.25451948,2837,69x24_5_800_51_650.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,400.0,1200.0
Propeller,D,69x24_6_800_51_670,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,24,609.6,7.418561174,3365,69x24_6_800_51_670.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,400.0,1200.0
Propeller,D,69x26_2_600_41_330,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,26,660.4,2.755780525,1250,69x26_2_600_41_330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,300.0,900.0
Propeller,D,69x26_3_600_41_340,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,26,660.4,3.911003721,1774,69x26_3_600_41_340.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,69x26_4_600_41_350,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,26,660.4,5.070636166,2300,69x26_4_600_41_350.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,300.0,900.0
Propeller,D,69x26_5_600_41_370,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,26,660.4,6.243496358,2832,69x26_5_600_41_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
Propeller,D,69x26_6_600_41_380,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,26,660.4,7.405333427,3359,69x26_6_600_41_380.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,69x29_2_600_46_340,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,29,736.6,2.824123882,1281,69x29_2_600_46_340.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,300.0,900.0
Propeller,D,69x29_3_600_46_360,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,29,736.6,3.999188698,1814,69x29_3_600_46_360.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,69x29_4_600_46_370,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,29,736.6,5.158821143,2340,69x29_4_600_46_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,300.0,900.0
Propeller,D,69x29_5_600_46_390,SwRI,0,10.35,262.89,5.175,131.445,1.850393701,47,69,1752.6,29,736.6,6.336090584,2874,69x29_5_600_46_390.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
